episode,steps,return,success,target,start_bin,delivered_bin,designer_bonus,intervention_kind,interventions_total,wallclock_s,global_step
414,300,-63.962,0,A,7,7,0.0,,207,2877.6,66870
415,1,-0.209,0,A,7,15,0.0,stuck,208,2877.6,66871
416,300,-62.279,0,A,15,15,0.0,,208,2890.6,67171
417,1,-0.212,0,A,15,22,0.0,stuck,209,2890.6,67172
418,300,-48.863,0,A,22,22,0.0,,209,2903.9,67472
419,1,-0.172,0,A,22,22,0.0,stuck,210,2903.9,67473
420,300,-55.907,0,A,22,22,0.0,,210,2917.4,67773
421,1,-0.195,0,A,22,23,0.0,stuck,211,2917.5,67774
422,300,-59.523,0,A,23,23,0.0,,211,2930.2,68074
423,1,-0.204,0,A,23,14,0.0,stuck,212,2930.3,68075
424,300,-46.2,0,A,14,14,0.0,,212,2943.1,68375
425,1,-0.161,0,A,14,6,0.0,stuck,213,2943.2,68376
426,300,-69.956,0,A,6,6,0.0,,213,2955.9,68676
427,1,-0.191,0,A,6,14,0.0,stuck,214,2956.0,68677
428,300,-50.257,0,A,14,14,0.0,,214,2968.6,68977
429,1,-0.179,0,A,14,14,0.0,stuck,215,2968.7,68978
430,300,-49.81,0,A,14,14,0.0,,215,2981.7,69278
431,1,-0.17,0,A,14,14,0.0,stuck,216,2981.7,69279
432,300,-47.902,0,A,14,14,0.0,,216,2994.8,69579
433,1,-0.162,0,A,14,13,0.0,stuck,217,2994.8,69580
434,300,-45.16,0,A,13,13,0.0,,217,3007.5,69880
435,1,-0.156,0,A,13,22,0.0,stuck,218,3007.6,69881
436,300,-49.28,0,A,22,22,0.0,,218,3020.5,70181
437,1,-0.183,0,A,22,14,0.0,stuck,219,3020.5,70182
438,300,-51.396,0,A,14,14,0.0,,219,3033.8,70482
439,1,-0.182,0,A,14,30,0.0,stuck,220,3033.8,70483
440,300,-53.538,0,A,30,30,0.0,,220,3046.8,70783
441,1,-0.199,0,A,30,6,0.0,stuck,221,3046.9,70784
442,300,-54.215,0,A,6,6,0.0,,221,3060.1,71084
443,1,-0.179,0,A,6,15,0.0,stuck,222,3060.2,71085
444,300,-57.299,0,A,15,15,0.0,,222,3073.3,71385
445,1,-0.203,0,A,15,22,0.0,stuck,223,3073.4,71386
446,300,-45.931,0,A,22,22,0.0,,223,3086.5,71686
447,1,-0.162,0,A,22,22,0.0,stuck,224,3086.5,71687
448,300,-53.0,0,A,22,22,0.0,,224,3099.8,71987
449,1,-0.198,0,A,22,15,0.0,stuck,225,3099.9,71988
450,300,-56.598,0,A,15,15,0.0,,225,3112.9,72288
451,1,-0.206,0,A,15,22,0.0,stuck,226,3112.9,72289
452,300,-45.826,0,A,22,22,0.0,,226,3125.8,72589
453,1,-0.169,0,A,22,14,0.0,stuck,227,3125.8,72590
454,300,-52.974,0,A,14,14,0.0,,227,3138.7,72890
455,1,-0.162,0,A,14,22,0.0,stuck,228,3138.8,72891
456,300,-46.175,0,A,22,22,0.0,,228,3151.8,73191
457,1,-0.162,0,A,22,14,0.0,stuck,229,3151.8,73192
458,300,-58.514,0,A,14,14,0.0,,229,3165.3,73492
459,1,-0.198,0,A,14,23,0.0,stuck,230,3165.3,73493
460,300,-70.163,0,A,23,23,0.0,,230,3178.3,73793
461,1,-0.22,0,A,23,14,0.0,stuck,231,3178.4,73794
462,300,-50.63,0,A,14,14,0.0,,231,3191.2,74094
463,1,-0.177,0,A,14,14,0.0,stuck,232,3191.3,74095
464,300,-46.72,0,A,14,14,0.0,,232,3204.1,74395
465,1,-0.163,0,A,14,22,0.0,stuck,233,3204.2,74396
466,300,-51.278,0,A,22,22,0.0,,233,3217.3,74696
467,1,-0.199,0,A,22,14,0.0,stuck,234,3217.4,74697
468,300,-54.407,0,A,14,14,0.0,,234,3230.2,74997
469,1,-0.199,0,A,14,23,0.0,stuck,235,3230.2,74998
470,300,-52.082,0,A,23,23,0.0,,235,3297.1,75298
471,1,-0.202,0,A,23,22,0.0,stuck,236,3297.1,75299
472,300,-64.922,0,A,22,22,0.0,,236,3309.9,75599
473,1,-0.198,0,A,22,14,0.0,stuck,237,3310.0,75600
474,300,-48.175,0,A,14,14,0.0,,237,3323.0,75900
475,1,-0.189,0,A,14,22,0.0,stuck,238,3323.0,75901
476,300,-45.169,0,A,22,22,0.0,,238,3335.8,76201
477,1,-0.163,0,A,22,22,0.0,stuck,239,3335.8,76202
478,300,-56.568,0,A,22,22,0.0,,239,3348.5,76502
479,1,-0.185,0,A,22,14,0.0,stuck,240,3348.6,76503
480,300,-48.954,0,A,14,14,0.0,,240,3361.5,76803
481,1,-0.168,0,A,14,22,0.0,stuck,241,3361.6,76804
482,300,-51.436,0,A,22,22,0.0,,241,3374.6,77104
483,1,-0.172,0,A,22,14,0.0,stuck,242,3374.6,77105
484,300,-53.624,0,A,14,6,0.0,,242,3387.6,77405
485,1,-0.184,0,A,6,22,0.0,stuck,243,3387.6,77406
486,300,-62.239,0,A,22,22,0.0,,243,3400.6,77706
487,285,-49.483,0,A,22,14,0.0,stuck,244,3412.8,77991
488,300,-46.706,0,A,14,14,0.0,,244,3425.8,78291
489,1,-0.164,0,A,14,22,0.0,stuck,245,3425.9,78292
490,300,-62.605,0,A,22,23,0.0,,245,3438.7,78592
491,205,-41.474,0,A,23,14,0.0,stuck,246,3447.6,78797
492,300,-45.573,0,A,14,14,0.0,,246,3460.6,79097
493,1,-0.168,0,A,14,22,0.0,stuck,247,3460.6,79098
494,300,-46.086,0,A,22,22,0.0,,247,3473.5,79398
495,1,-0.167,0,A,22,15,0.0,stuck,248,3473.6,79399
496,300,-56.274,0,A,15,15,0.0,,248,3486.4,79699
497,1,-0.214,0,A,15,14,0.0,stuck,249,3486.4,79700
498,300,-52.914,0,A,14,14,0.0,,249,3499.4,80000
499,1,-0.201,0,A,14,14,0.0,stuck,250,3499.4,80001
500,300,-50.636,0,A,14,14,0.0,,250,3512.4,80301
501,1,-0.194,0,A,14,30,0.0,stuck,251,3512.4,80302
502,300,-48.624,0,A,30,30,0.0,,251,3525.3,80602
503,1,-0.188,0,A,30,22,0.0,stuck,252,3525.4,80603
504,300,-52.054,0,A,22,22,0.0,,252,3538.4,80903
505,1,-0.183,0,A,22,15,0.0,stuck,253,3538.5,80904
506,300,-56.746,0,A,15,15,0.0,,253,3551.7,81204
507,1,-0.202,0,A,15,15,0.0,stuck,254,3551.7,81205
508,300,-62.718,0,A,15,15,0.0,,254,3564.8,81505
509,1,-0.22,0,A,15,14,0.0,stuck,255,3564.8,81506
510,300,-52.983,0,A,14,15,0.0,,255,3578.1,81806
511,92,-17.272,0,A,15,14,0.0,stuck,256,3582.1,81898
512,300,-52.052,0,A,14,14,0.0,,256,3595.2,82198
513,1,-0.17,0,A,14,15,0.0,stuck,257,3595.2,82199
514,300,-81.936,0,A,15,15,0.0,,257,3608.4,82499
515,1,-0.204,0,A,15,14,0.0,stuck,258,3608.4,82500
516,300,-50.434,0,A,14,14,0.0,,258,3621.6,82800
517,1,-0.192,0,A,14,22,0.0,stuck,259,3621.7,82801
518,300,-72.467,0,A,22,22,0.0,,259,3634.6,83101
519,1,-0.199,0,A,22,14,0.0,stuck,260,3634.6,83102
520,300,-49.565,0,A,14,14,0.0,,260,3647.5,83402
521,1,-0.17,0,A,14,22,0.0,stuck,261,3647.6,83403
522,300,-81.637,0,A,22,22,0.0,,261,3660.4,83703
523,1,-0.201,0,A,22,14,0.0,stuck,262,3660.4,83704
524,300,-56.192,0,A,14,14,0.0,,262,3673.4,84004
525,1,-0.198,0,A,14,22,0.0,stuck,263,3673.5,84005
526,300,-55.966,0,A,22,21,0.0,,263,3686.5,84305
527,278,-39.74,0,A,21,21,0.0,stuck,264,3702.4,84583
528,276,-50.257,0,A,21,6,0.0,escape,265,3716.9,84859
529,300,-61.774,0,A,6,6,0.0,,265,3732.0,85159
530,1,-0.196,0,A,6,30,0.0,stuck,266,3732.1,85160
531,300,-59.963,0,A,30,30,0.0,,266,3746.9,85460
532,1,-0.188,0,A,30,22,0.0,stuck,267,3747.0,85461
533,300,-49.989,0,A,22,22,0.0,,267,3762.1,85761
534,1,-0.192,0,A,22,14,0.0,stuck,268,3762.2,85762
535,300,-53.246,0,A,14,14,0.0,,268,3777.1,86062
536,1,-0.162,0,A,14,14,0.0,stuck,269,3777.2,86063
537,300,-51.768,0,A,14,14,0.0,,269,3791.9,86363
538,1,-0.191,0,A,14,30,0.0,stuck,270,3791.9,86364
539,300,-56.534,0,A,30,30,0.0,,270,3806.7,86664
540,55,-8.578,0,A,30,14,0.0,stuck,271,3809.3,86719
541,300,-55.155,0,A,14,14,0.0,,271,3827.3,87019
542,1,-0.166,0,A,14,23,0.0,stuck,272,3827.3,87020
543,300,-63.813,0,A,23,23,0.0,,272,3842.1,87320
544,1,-0.206,0,A,23,14,0.0,stuck,273,3842.1,87321
545,300,-61.372,0,A,14,14,0.0,,273,3857.1,87621
546,1,-0.186,0,A,14,15,0.0,stuck,274,3857.1,87622
547,300,-58.767,0,A,15,15,0.0,,274,3871.9,87922
548,161,-32.459,0,A,15,22,0.0,stuck,275,3879.9,88083
549,300,-53.002,0,A,22,22,0.0,,275,3894.8,88383
550,1,-0.168,0,A,22,22,0.0,stuck,276,3894.8,88384
551,300,-54.812,0,A,22,22,0.0,,276,3909.5,88684
552,1,-0.19,0,A,22,30,0.0,stuck,277,3909.5,88685
553,300,-53.652,0,A,30,22,0.0,,277,3926.1,88985
554,1,-0.177,0,A,22,30,0.0,stuck,278,3926.2,88986
555,300,-48.123,0,A,30,30,0.0,,278,3942.2,89286
556,1,-0.186,0,A,30,14,0.0,stuck,279,3942.2,89287
557,300,-44.045,0,A,14,14,0.0,,279,3957.3,89587
558,1,-0.161,0,A,14,15,0.0,stuck,280,3957.4,89588
559,300,-29.131,0,A,15,15,0.0,,280,3972.8,89888
560,300,-62.382,0,A,15,15,0.0,,280,3987.8,90188
561,4,-0.876,0,A,15,22,0.0,stuck,281,3988.1,90192
562,300,-72.014,0,A,22,22,0.0,,281,4003.4,90492
563,1,-0.196,0,A,22,22,0.0,stuck,282,4003.4,90493
564,300,-55.845,0,A,22,22,0.0,,282,4019.8,90793
565,1,-0.198,0,A,22,22,0.0,stuck,283,4019.8,90794
566,300,-53.05,0,A,22,22,0.0,,283,4035.0,91094
567,1,-0.202,0,A,22,23,0.0,stuck,284,4035.0,91095
568,300,-77.498,0,A,23,23,0.0,,284,4051.9,91395
569,1,-0.219,0,A,23,22,0.0,stuck,285,4051.9,91396
570,300,-46.43,0,A,22,22,0.0,,285,4067.0,91696
571,1,-0.167,0,A,22,22,0.0,stuck,286,4067.1,91697
572,300,-46.915,0,A,22,22,0.0,,286,4082.2,91997
573,1,-0.177,0,A,22,22,0.0,stuck,287,4082.2,91998
574,300,-48.212,0,A,22,22,0.0,,287,4097.4,92298
575,1,-0.184,0,A,22,21,0.0,stuck,288,4097.4,92299
576,300,-46.585,0,A,21,21,0.0,,288,4112.6,92599
577,1,-0.158,0,A,21,14,0.0,stuck,289,4112.7,92600
578,300,-52.39,0,A,14,14,0.0,,289,4127.3,92900
579,1,-0.17,0,A,14,14,0.0,stuck,290,4127.3,92901
580,300,-51.279,0,A,14,14,0.0,,290,4142.3,93201
581,1,-0.175,0,A,14,14,0.0,stuck,291,4142.4,93202
582,300,-55.406,0,A,14,14,0.0,,291,4160.7,93502
583,1,-0.178,0,A,14,6,0.0,stuck,292,4160.8,93503
584,300,-56.646,0,A,6,6,0.0,,292,4176.1,93803
585,1,-0.198,0,A,6,23,0.0,stuck,293,4176.2,93804
586,300,-55.35,0,A,23,23,0.0,,293,4191.3,94104
587,1,-0.207,0,A,23,22,0.0,stuck,294,4191.3,94105
588,300,-62.051,0,A,22,22,0.0,,294,4206.5,94405
589,1,-0.181,0,A,22,21,0.0,stuck,295,4206.5,94406
590,300,-47.24,0,A,21,29,0.0,,295,4221.9,94706
591,299,-41.794,0,A,29,21,0.0,stuck,296,4237.6,95005
592,300,-59.993,0,A,21,21,0.0,,296,4252.7,95305
593,1,-0.154,0,A,21,21,0.0,stuck,297,4252.8,95306
594,300,-42.544,0,A,21,21,0.0,,297,4269.4,95606
595,1,-0.156,0,A,21,22,0.0,stuck,298,4269.4,95607
596,300,-49.406,0,A,22,22,0.0,,298,4284.5,95907
597,1,-0.177,0,A,22,30,0.0,stuck,299,4284.5,95908
598,300,-49.819,0,A,30,30,0.0,,299,4299.5,96208
599,1,-0.187,0,A,30,14,0.0,stuck,300,4299.6,96209
600,300,-47.956,0,A,14,14,0.0,,300,4314.5,96509
601,1,-0.186,0,A,14,14,0.0,stuck,301,4314.5,96510
602,300,-43.889,0,A,14,14,0.0,,301,4330.0,96810
603,1,-0.173,0,A,14,14,0.0,stuck,302,4330.0,96811
604,300,-51.13,0,A,14,14,0.0,,302,4345.9,97111
605,1,-0.162,0,A,14,14,0.0,stuck,303,4346.0,97112
606,300,-54.53,0,A,14,14,0.0,,303,4362.1,97412
607,1,-0.181,0,A,14,22,0.0,stuck,304,4362.2,97413
608,300,-56.43,0,A,22,14,0.0,,304,4377.9,97713
609,98,-15.198,0,A,14,22,0.0,stuck,305,4383.2,97811
610,300,-50.695,0,A,22,22,0.0,,305,4401.7,98111
611,1,-0.17,0,A,22,22,0.0,stuck,306,4401.7,98112
612,300,-54.575,0,A,22,21,0.0,,306,4417.2,98412
613,129,-17.267,0,A,21,22,0.0,stuck,307,4423.9,98541
614,300,-51.078,0,A,22,22,0.0,,307,4439.0,98841
615,1,-0.168,0,A,22,30,0.0,stuck,308,4439.1,98842
616,300,-49.101,0,A,30,30,0.0,,308,4455.2,99142
617,1,-0.193,0,A,30,14,0.0,stuck,309,4455.3,99143
618,300,-69.0,0,A,14,14,0.0,,309,4469.9,99443
619,1,-0.187,0,A,14,22,0.0,stuck,310,4469.9,99444
620,300,-54.708,0,A,22,21,0.0,,310,4483.9,99744
621,156,-23.194,0,A,21,14,0.0,stuck,311,4491.4,99900
622,300,-55.956,0,A,14,13,0.0,,311,4595.7,100200
623,169,-24.296,0,A,13,23,0.0,stuck,312,4604.6,100369
624,300,-55.581,0,A,23,23,0.0,,312,4620.0,100669
625,1,-0.205,0,A,23,22,0.0,stuck,313,4620.1,100670
626,300,-48.572,0,A,22,22,0.0,,313,4636.2,100970
627,1,-0.171,0,A,22,6,0.0,stuck,314,4636.3,100971
628,300,-52.493,0,A,6,6,0.0,,314,4652.0,101271
629,1,-0.191,0,A,6,15,0.0,stuck,315,4652.1,101272
630,300,-58.507,0,A,15,15,0.0,,315,4668.0,101572
631,1,-0.205,0,A,15,22,0.0,stuck,316,4668.0,101573
632,300,-50.376,0,A,22,22,0.0,,316,4685.3,101873
633,1,-0.189,0,A,22,14,0.0,stuck,317,4685.4,101874
634,300,-53.995,0,A,14,14,0.0,,317,4700.9,102174
635,1,-0.186,0,A,14,22,0.0,stuck,318,4701.0,102175
636,300,-42.479,0,A,22,22,0.0,,318,4716.9,102475
637,1,-0.162,0,A,22,14,0.0,stuck,319,4717.0,102476
638,300,-49.482,0,A,14,14,0.0,,319,4732.7,102776
639,1,-0.188,0,A,14,22,0.0,stuck,320,4732.8,102777
640,300,-46.895,0,A,22,22,0.0,,320,4749.8,103077
641,1,-0.188,0,A,22,21,0.0,stuck,321,4749.9,103078
642,300,-44.248,0,A,21,21,0.0,,321,4765.9,103378
643,1,-0.157,0,A,21,14,0.0,stuck,322,4765.9,103379
644,300,-48.04,0,A,14,14,0.0,,322,4781.8,103679
645,1,-0.161,0,A,14,30,0.0,stuck,323,4781.9,103680
646,300,-51.515,0,A,30,30,0.0,,323,4797.9,103980
647,1,-0.202,0,A,30,22,0.0,stuck,324,4798.0,103981
648,300,-54.257,0,A,22,22,0.0,,324,4813.6,104281
649,1,-0.173,0,A,22,22,0.0,stuck,325,4813.6,104282
650,300,-53.686,0,A,22,22,0.0,,325,4829.3,104582
651,132,-20.426,0,A,22,31,0.0,stuck,326,4837.5,104714
652,300,-55.976,0,A,31,31,0.0,,326,4855.6,105014
653,1,-0.205,0,A,31,15,0.0,stuck,327,4855.6,105015
654,300,-71.142,0,A,15,15,0.0,,327,4870.7,105315
655,274,-60.853,0,A,15,22,0.0,stuck,328,4883.9,105589
656,300,-58.912,0,A,22,22,0.0,,328,4902.2,105889
657,1,-0.197,0,A,22,22,0.0,stuck,329,4902.3,105890
658,300,-65.957,0,A,22,22,0.0,,329,4918.6,106190
659,1,-0.172,0,A,22,23,0.0,stuck,330,4918.6,106191
660,300,-64.256,0,A,23,23,0.0,,330,4938.0,106491
661,1,-0.223,0,A,23,21,0.0,stuck,331,4938.1,106492
662,300,-64.61,0,A,21,21,0.0,,331,4956.1,106792
663,1,-0.156,0,A,21,22,0.0,stuck,332,4956.2,106793
664,300,-57.573,0,A,22,22,0.0,,332,4971.3,107093
665,1,-0.179,0,A,22,22,0.0,stuck,333,4971.3,107094
666,300,-55.475,0,A,22,22,0.0,,333,4986.5,107394
667,1,-0.189,0,A,22,22,0.0,stuck,334,4986.6,107395
668,300,-57.793,0,A,22,22,0.0,,334,5003.9,107695
669,1,-0.17,0,A,22,21,0.0,stuck,335,5003.9,107696
670,300,-43.547,0,A,21,21,0.0,,335,5018.3,107996
671,222,-34.124,0,A,21,23,0.0,stuck,336,5032.1,108218
672,300,-66.025,0,A,23,23,0.0,,336,5047.5,108518
673,1,-0.222,0,A,23,22,0.0,stuck,337,5047.6,108519
674,300,-52.782,0,A,22,22,0.0,,337,5063.3,108819
675,1,-0.196,0,A,22,30,0.0,stuck,338,5063.3,108820
676,300,-54.689,0,A,30,30,0.0,,338,5082.5,109120
677,1,-0.198,0,A,30,14,0.0,stuck,339,5082.5,109121
678,300,-60.77,0,A,14,14,0.0,,339,5097.9,109421
679,1,-0.197,0,A,14,22,0.0,stuck,340,5098.0,109422
680,67,-11.963,0,A,22,21,0.0,escape,341,5101.2,109489
681,46,-7.714,0,A,21,22,0.0,escape,342,5103.7,109535
682,300,-67.645,0,A,22,30,0.0,,342,5119.9,109835
683,50,-8.902,0,A,30,15,0.0,stuck,343,5122.4,109885
684,300,-65.818,0,A,15,14,0.0,,343,8387.9,110185
685,63,-9.9,0,A,14,13,0.0,stuck,344,8393.1,110248
686,300,-46.7,0,A,13,13,0.0,,344,8404.3,110548
687,1,-0.153,0,A,13,22,0.0,stuck,345,8404.3,110549
688,300,-60.714,0,A,22,22,0.0,,345,8415.6,110849
689,1,-0.19,0,A,22,15,0.0,stuck,346,8415.6,110850
690,300,-75.919,0,A,15,15,0.0,,346,8426.8,111150
691,1,-0.202,0,A,15,30,0.0,stuck,347,8426.8,111151
692,300,-55.735,0,A,30,30,0.0,,347,8438.3,111451
693,1,-0.185,0,A,30,21,0.0,stuck,348,8438.3,111452
694,300,-55.521,0,A,21,21,0.0,,348,8449.6,111752
695,1,-0.159,0,A,21,21,0.0,stuck,349,8449.6,111753
696,300,-48.989,0,A,21,21,0.0,,349,8460.4,112053
697,1,-0.156,0,A,21,23,0.0,stuck,350,8460.4,112054
698,300,-72.763,0,A,23,23,0.0,,350,8472.1,112354
699,1,-0.22,0,A,23,22,0.0,stuck,351,8472.1,112355
700,300,-50.027,0,A,22,22,0.0,,351,8483.0,112655
701,1,-0.164,0,A,22,22,0.0,stuck,352,8483.1,112656
702,300,-59.253,0,A,22,22,0.0,,352,8494.1,112956
703,1,-0.197,0,A,22,30,0.0,stuck,353,8494.1,112957
704,300,-61.437,0,A,30,30,0.0,,353,8505.4,113257
705,1,-0.201,0,A,30,14,0.0,stuck,354,8505.4,113258
706,300,-53.59,0,A,14,14,0.0,,354,8517.0,113558
707,1,-0.166,0,A,14,21,0.0,stuck,355,8517.1,113559
708,300,-48.376,0,A,21,21,0.0,,355,8528.8,113859
709,1,-0.155,0,A,21,13,0.0,stuck,356,8528.8,113860
710,300,-49.303,0,A,13,13,0.0,,356,8540.5,114160
711,1,-0.155,0,A,13,6,0.0,stuck,357,8540.6,114161
712,300,-58.272,0,A,6,6,0.0,,357,8552.3,114461
713,1,-0.183,0,A,6,15,0.0,stuck,358,8552.3,114462
714,300,-64.784,0,A,15,15,0.0,,358,8563.6,114762
715,1,-0.219,0,A,15,23,0.0,stuck,359,8563.6,114763
716,300,-59.279,0,A,23,23,0.0,,359,8575.0,115063
717,1,-0.211,0,A,23,14,0.0,stuck,360,8575.0,115064
718,300,-55.107,0,A,14,14,0.0,,360,8586.5,115364
719,1,-0.178,0,A,14,22,0.0,stuck,361,8586.5,115365
720,300,-49.662,0,A,22,22,0.0,,361,8598.0,115665
721,1,-0.173,0,A,22,14,0.0,stuck,362,8598.0,115666
722,300,-47.972,0,A,14,14,0.0,,362,8609.5,115966
723,1,-0.189,0,A,14,23,0.0,stuck,363,8609.5,115967
724,300,-52.486,0,A,23,23,0.0,,363,8621.0,116267
725,1,-0.211,0,A,23,22,0.0,stuck,364,8621.1,116268
726,300,-45.051,0,A,22,22,0.0,,364,8632.9,116568
727,1,-0.167,0,A,22,21,0.0,stuck,365,8632.9,116569
728,300,-41.499,0,A,21,21,0.0,,365,8644.4,116869
729,1,-0.156,0,A,21,13,0.0,stuck,366,8644.5,116870
730,300,-42.123,0,A,13,13,0.0,,366,8656.2,117170
731,1,-0.159,0,A,13,21,0.0,stuck,367,8656.3,117171
732,300,-42.48,0,A,21,21,0.0,,367,8668.5,117471
733,1,-0.157,0,A,21,21,0.0,stuck,368,8668.5,117472
734,300,-42.758,0,A,21,21,0.0,,368,8680.4,117772
735,1,-0.157,0,A,21,14,0.0,stuck,369,8680.4,117773
736,300,-48.104,0,A,14,14,0.0,,369,8692.3,118073
737,1,-0.191,0,A,14,14,0.0,stuck,370,8692.4,118074
738,300,-42.536,0,A,14,14,0.0,,370,8704.4,118374
739,1,-0.17,0,A,14,22,0.0,stuck,371,8704.4,118375
740,300,-50.222,0,A,22,22,0.0,,371,8716.3,118675
741,1,-0.198,0,A,22,14,0.0,stuck,372,8716.4,118676
742,300,-48.602,0,A,14,14,0.0,,372,8729.0,118976
743,1,-0.194,0,A,14,23,0.0,stuck,373,8729.0,118977
744,300,-52.72,0,A,23,23,0.0,,373,8740.9,119277
745,1,-0.211,0,A,23,30,0.0,stuck,374,8741.0,119278
746,300,-48.589,0,A,30,30,0.0,,374,8752.8,119578
747,1,-0.189,0,A,30,14,0.0,stuck,375,8752.8,119579
748,300,-48.231,0,A,14,14,0.0,,375,8764.9,119879
749,1,-0.19,0,A,14,15,0.0,stuck,376,8765.0,119880
750,300,-53.816,0,A,15,15,0.0,,376,8776.9,120180
751,1,-0.207,0,A,15,14,0.0,stuck,377,8777.0,120181
752,300,-60.911,0,A,14,14,0.0,,377,8789.1,120481
753,1,-0.187,0,A,14,22,0.0,stuck,378,8789.2,120482
754,300,-45.451,0,A,22,22,0.0,,378,8801.3,120782
755,1,-0.177,0,A,22,15,0.0,stuck,379,8801.3,120783
756,300,-53.97,0,A,15,6,0.0,,379,8813.5,121083
757,252,-35.917,0,A,6,22,0.0,stuck,380,8823.7,121335
758,300,-50.851,0,A,22,22,0.0,,380,8835.9,121635
759,1,-0.199,0,A,22,15,0.0,stuck,381,8835.9,121636
760,300,-68.935,0,A,15,15,0.0,,381,8848.3,121936
761,1,-0.22,0,A,15,14,0.0,stuck,382,8848.3,121937
762,300,-49.405,0,A,14,14,0.0,,382,8860.6,122237
763,1,-0.195,0,A,14,14,0.0,stuck,383,8860.6,122238
764,300,-48.811,0,A,14,14,0.0,,383,8872.8,122538
765,1,-0.196,0,A,14,30,0.0,stuck,384,8872.9,122539
766,300,-50.131,0,A,30,30,0.0,,384,8885.2,122839
767,1,-0.2,0,A,30,14,0.0,stuck,385,8885.2,122840
768,300,-43.798,0,A,14,14,0.0,,385,8897.5,123140
769,1,-0.171,0,A,14,14,0.0,stuck,386,8897.6,123141
770,300,-46.905,0,A,14,14,0.0,,386,8909.7,123441
771,1,-0.186,0,A,14,22,0.0,stuck,387,8909.8,123442
772,300,-50.274,0,A,22,22,0.0,,387,8921.9,123742
773,1,-0.196,0,A,22,23,0.0,stuck,388,8922.0,123743
774,300,-73.445,0,A,23,23,0.0,,388,8934.1,124043
775,1,-0.215,0,A,23,22,0.0,stuck,389,8934.2,124044
776,300,-48.798,0,A,22,22,0.0,,389,8946.9,124344
777,1,-0.194,0,A,22,23,0.0,stuck,390,8946.9,124345
778,300,-70.771,0,A,23,23,0.0,,390,8960.3,124645
779,1,-0.209,0,A,23,30,0.0,stuck,391,8960.4,124646
780,300,-64.303,0,A,30,30,0.0,,391,8973.2,124946
781,1,-0.193,0,A,30,22,0.0,stuck,392,8973.3,124947
782,300,-48.509,0,A,22,21,0.0,,392,9055.6,125247
783,48,-6.854,0,A,21,22,0.0,stuck,393,9057.5,125295
784,300,-47.028,0,A,22,30,0.0,,393,9070.0,125595
785,1,-0.163,0,A,30,22,0.0,stuck,394,9070.1,125596
786,300,-50.097,0,A,22,21,0.0,,394,9082.4,125896
787,89,-11.958,0,A,21,22,0.0,stuck,395,9086.0,125985
788,300,-45.635,0,A,22,22,0.0,,395,9098.5,126285
789,1,-0.166,0,A,22,14,0.0,stuck,396,9098.5,126286
790,300,-51.552,0,A,14,14,0.0,,396,9110.7,126586
791,1,-0.181,0,A,14,22,0.0,stuck,397,9110.8,126587
792,300,-47.182,0,A,22,22,0.0,,397,9123.0,126887
793,1,-0.165,0,A,22,22,0.0,stuck,398,9123.1,126888
794,300,-47.715,0,A,22,14,0.0,,398,9135.3,127188
795,116,-17.459,0,A,14,15,0.0,stuck,399,9140.0,127304
796,300,-58.178,0,A,15,15,0.0,,399,9152.6,127604
797,1,-0.211,0,A,15,14,0.0,stuck,400,9152.6,127605
798,300,-44.505,0,A,14,14,0.0,,400,9165.1,127905
799,1,-0.165,0,A,14,14,0.0,stuck,401,9165.2,127906
800,300,-48.75,0,A,14,14,0.0,,401,9177.8,128206
801,1,-0.182,0,A,14,23,0.0,stuck,402,9177.8,128207
802,300,-56.664,0,A,23,23,0.0,,402,9190.6,128507
803,1,-0.215,0,A,23,22,0.0,stuck,403,9190.6,128508
804,300,-45.506,0,A,22,22,0.0,,403,9203.4,128808
805,1,-0.178,0,A,22,14,0.0,stuck,404,9203.5,128809
806,300,-47.517,0,A,14,14,0.0,,404,9215.9,129109
807,1,-0.173,0,A,14,22,0.0,stuck,405,9216.0,129110
808,300,-45.136,0,A,22,22,0.0,,405,9228.9,129410
809,1,-0.172,0,A,22,23,0.0,stuck,406,9229.0,129411
810,300,-57.541,0,A,23,23,0.0,,406,9241.8,129711
811,1,-0.223,0,A,23,22,0.0,stuck,407,9241.8,129712
812,300,-44.763,0,A,22,22,0.0,,407,9254.4,130012
813,1,-0.177,0,A,22,15,0.0,stuck,408,9254.5,130013
814,300,-40.386,0,A,15,31,0.0,,408,9267.4,130313
815,300,-39.522,0,A,31,23,0.0,,408,9280.3,130613
816,175,-37.768,0,A,23,15,0.0,stuck,409,9287.8,130788
817,300,-62.306,0,A,15,7,0.0,,409,9300.5,131088
818,142,-32.279,0,A,7,22,0.0,stuck,410,9306.5,131230
819,300,-53.535,0,A,22,22,0.0,,410,9319.3,131530
820,1,-0.17,0,A,22,14,0.0,stuck,411,9319.4,131531
821,300,-51.22,0,A,14,14,0.0,,411,9332.3,131831
822,1,-0.196,0,A,14,22,0.0,stuck,412,9332.3,131832
823,300,-51.305,0,A,22,22,0.0,,412,9345.0,132132
824,1,-0.196,0,A,22,22,0.0,stuck,413,9345.1,132133
825,300,-51.269,0,A,22,22,0.0,,413,9357.9,132433
826,1,-0.196,0,A,22,21,0.0,stuck,414,9357.9,132434
827,300,-46.994,0,A,21,21,0.0,,414,9370.7,132734
828,1,-0.16,0,A,21,15,0.0,stuck,415,9370.7,132735
829,300,-39.914,0,A,15,7,0.0,,415,9383.7,133035
