episode,steps,return,success,target,interventions_total,wallclock_s,global_step
602,300,-50.879,0,A,0,6587.8,180069
603,300,-34.696,0,B,0,6598.4,180369
604,300,-49.172,0,A,0,6608.9,180669
605,194,-18.223,1,B,0,6615.8,180863
606,300,-45.657,0,A,0,6626.1,181163
607,300,-43.485,0,B,0,6636.5,181463
608,300,-54.098,0,A,0,6646.8,181763
609,300,-58.091,0,B,0,6657.2,182063
610,300,-50.997,0,A,0,6667.8,182363
611,300,-46.236,0,B,0,6678.3,182663
612,300,-49.17,0,A,0,6688.7,182963
613,300,-49.814,0,B,0,6699.2,183263
614,300,-57.472,0,A,0,6709.6,183563
615,300,-49.876,0,B,0,6720.7,183863
616,300,-50.98,0,A,0,6731.1,184163
617,300,-48.841,0,B,0,6741.5,184463
618,300,-61.27,0,A,0,6751.9,184763
619,161,-13.79,1,B,0,6757.5,184924
620,300,-61.528,0,A,0,6767.9,185224
621,300,-31.63,0,B,0,6778.3,185524
622,300,-56.148,0,A,0,6788.7,185824
623,300,-48.524,0,B,0,6799.1,186124
624,300,-40.629,0,A,0,6809.6,186424
625,142,-7.387,1,B,0,6814.5,186566
626,300,-51.427,0,A,0,6824.9,186866
627,53,3.033,1,B,0,6826.6,186919
628,300,-56.702,0,A,0,6837.0,187219
629,74,-1.395,1,B,0,6839.6,187293
630,300,-48.248,0,A,0,6849.9,187593
631,300,-35.628,0,B,0,6860.2,187893
632,300,-54.45,0,A,0,6870.7,188193
633,300,-45.081,0,B,0,6881.1,188493
634,300,-58.219,0,A,0,6891.4,188793
635,300,-59.57,0,B,0,6901.9,189093
636,300,-49.495,0,A,0,6912.4,189393
637,300,-47.602,0,B,0,6922.7,189693
638,300,-54.852,0,A,0,6933.1,189993
639,300,-27.51,0,B,0,6943.6,190293
640,300,-52.651,0,A,0,6954.1,190593
641,300,-55.425,0,B,0,6964.4,190893
642,300,-50.98,0,A,0,6974.9,191193
643,300,-28.603,0,B,0,6985.4,191493
644,300,-53.746,0,A,0,6996.0,191793
645,300,-53.144,0,B,0,7006.5,192093
646,300,-56.373,0,A,0,7016.8,192393
647,300,-52.373,0,B,0,7027.2,192693
648,300,-63.805,0,A,0,7037.6,192993
649,300,-57.875,0,B,0,7048.2,193293
650,300,-55.492,0,A,0,7058.4,193593
651,300,-45.189,0,B,0,7068.9,193893
652,300,-48.672,0,A,0,7079.3,194193
653,300,-53.968,0,B,0,7089.6,194493
654,300,-51.249,0,A,0,7100.0,194793
655,300,-33.216,0,B,0,7110.2,195093
656,300,-53.566,0,A,0,7120.5,195393
657,151,-11.5,1,B,0,7125.6,195544
658,300,-62.511,0,A,0,7136.0,195844
659,300,-53.491,0,B,0,7146.1,196144
660,300,-44.972,0,A,0,7156.6,196444
661,300,-31.741,0,B,0,7167.1,196744
662,300,-52.035,0,A,0,7177.5,197044
663,206,-13.899,1,B,0,7184.7,197250
664,300,-48.507,0,A,0,7195.0,197550
665,93,0.39,1,B,0,7198.2,197643
666,300,-48.715,0,A,0,7208.7,197943
667,300,-27.723,0,B,0,7219.1,198243
668,300,-50.971,0,A,0,7229.7,198543
669,300,-36.453,0,B,0,7240.2,198843
670,300,-53.53,0,A,0,7250.7,199143
671,300,-36.853,0,B,0,7261.1,199443
672,300,-53.692,0,A,0,7271.6,199743
673,99,-4.788,1,B,0,7275.0,199842
674,300,-54.175,0,A,0,7330.2,200142
675,93,-3.609,1,B,0,7333.4,200235
676,300,-49.787,0,A,0,7343.5,200535
677,103,-2.412,1,B,0,7347.0,200638
678,300,-53.121,0,A,0,7356.9,200938
679,68,1.169,1,B,0,7359.2,201006
680,300,-54.055,0,A,0,7369.2,201306
681,46,2.844,1,B,0,7370.8,201352
682,300,-43.87,0,A,0,7380.9,201652
683,300,-57.714,0,B,0,7390.9,201952
684,300,-48.204,0,A,0,7401.2,202252
685,300,-37.582,0,B,0,7411.9,202552
686,300,-53.224,0,A,0,7422.2,202852
687,300,-48.627,0,B,0,7432.6,203152
688,300,-46.069,0,A,0,7443.0,203452
689,300,-46.853,0,B,0,7453.4,203752
690,300,-52.256,0,A,0,7463.8,204052
691,300,-39.438,0,B,0,7474.0,204352
692,300,-52.285,0,A,0,7484.4,204652
693,300,-38.527,0,B,0,7494.9,204952
694,300,-46.538,0,A,0,7505.1,205252
695,53,3.257,1,B,0,7506.9,205305
696,300,-55.916,0,A,0,7517.2,205605
697,89,-1.624,1,B,0,7520.2,205694
698,300,-54.101,0,A,0,7530.7,205994
699,300,-52.848,0,B,0,7541.3,206294
700,300,-52.433,0,A,0,7551.4,206594
701,300,-29.954,0,B,0,7561.8,206894
702,300,-45.257,0,A,0,7572.3,207194
703,300,-39.225,0,B,0,7582.8,207494
704,300,-103.425,0,A,0,7593.2,207794
705,300,-46.671,0,B,0,7603.6,208094
706,300,-78.399,0,A,0,7614.1,208394
707,38,4.709,1,B,0,7615.4,208432
708,300,-89.847,0,A,0,7625.6,208732
709,138,-11.581,1,B,0,7630.3,208870
710,300,-99.983,0,A,0,7640.6,209170
711,300,-36.167,0,B,0,7651.1,209470
712,300,-95.515,0,A,0,7661.4,209770
713,300,-38.693,0,B,0,7671.9,210070
714,300,-95.055,0,A,0,7682.1,210370
715,300,-30.431,0,B,0,7692.6,210670
716,300,-85.365,0,A,0,7703.3,210970
717,300,-52.639,0,B,0,7713.7,211270
718,300,-80.906,0,A,0,7724.1,211570
719,300,-43.302,0,B,0,7734.4,211870
720,300,-53.055,0,A,0,7744.7,212170
721,50,2.979,1,B,0,7746.4,212220
722,300,-65.911,0,A,0,7756.7,212520
723,91,-5.187,1,B,0,7759.9,212611
724,300,-53.383,0,A,0,7770.3,212911
725,300,-32.625,0,B,0,7780.6,213211
726,300,-51.853,0,A,0,7790.9,213511
727,300,-37.218,0,B,0,7801.0,213811
728,300,-46.449,0,A,0,7811.3,214111
729,300,-35.542,0,B,0,7821.6,214411
730,300,-52.164,0,A,0,7831.9,214711
731,300,-56.792,0,B,0,7842.3,215011
732,300,-58.008,0,A,0,7852.6,215311
733,88,-1.964,1,B,0,7855.7,215399
734,300,-56.661,0,A,0,7867.1,215699
735,300,-29.067,0,B,0,7877.4,215999
736,300,-49.481,0,A,0,7887.7,216299
737,300,-46.147,0,B,0,7898.1,216599
738,300,-51.236,0,A,0,7908.3,216899
739,31,5.574,1,B,0,7909.3,216930
740,300,-56.188,0,A,0,7919.8,217230
741,79,0.087,1,B,0,7922.5,217309
742,300,-49.054,0,A,0,7932.8,217609
743,300,-36.432,0,B,0,7943.1,217909
744,300,-43.712,0,A,0,7953.5,218209
745,300,-58.233,0,B,0,7964.1,218509
746,300,-41.856,0,A,0,7974.5,218809
747,64,-0.049,1,B,0,7976.7,218873
748,300,-43.639,0,A,0,7986.9,219173
749,300,-38.637,0,B,0,7997.3,219473
750,300,-49.021,0,A,0,8007.7,219773
751,300,-20.684,0,B,0,8018.2,220073
752,300,-52.6,0,A,0,8030.9,220373
753,300,-19.987,0,B,0,8041.4,220673
754,300,-52.643,0,A,0,8051.9,220973
755,54,2.783,1,B,0,8053.9,221027
756,300,-52.301,0,A,0,8064.2,221327
757,300,-49.331,0,B,0,8074.4,221627
758,300,-45.811,0,A,0,8085.0,221927
759,249,-18.611,1,B,0,8093.7,222176
760,300,-49.718,0,A,0,8104.2,222476
761,300,-32.227,0,B,0,8114.8,222776
762,300,-50.318,0,A,0,8125.3,223076
763,124,-9.023,1,B,0,8129.8,223200
764,300,-47.275,0,A,0,8140.2,223500
765,300,-57.932,0,B,0,8150.6,223800
766,300,-50.332,0,A,0,8160.9,224100
767,32,5.351,1,B,0,8162.0,224132
768,300,-50.982,0,A,0,8172.3,224432
769,77,-0.698,1,B,0,8174.9,224509
770,300,-50.823,0,A,0,8185.3,224809
771,137,-9.904,1,B,0,8190.0,224946
772,300,-49.536,0,A,0,8243.7,225246
773,300,-43.119,0,B,0,8254.2,225546
774,300,-50.563,0,A,0,8264.4,225846
775,150,-7.497,1,B,0,8269.5,225996
776,300,-55.054,0,A,0,8279.3,226296
777,100,-3.847,1,B,0,8282.6,226396
778,300,-54.117,0,A,0,8292.5,226696
779,107,-3.784,1,B,0,8296.1,226803
780,300,-54.006,0,A,0,8306.1,227103
781,62,1.018,1,B,0,8308.2,227165
782,300,-47.026,0,A,0,8318.4,227465
783,139,-11.686,1,B,0,8323.1,227604
784,300,-47.589,0,A,0,8333.2,227904
785,279,-26.425,1,B,0,8342.8,228183
786,300,-45.543,0,A,0,8353.1,228483
787,300,-32.108,0,B,0,8363.4,228783
788,300,-43.467,0,A,0,8374.1,229083
789,111,-6.749,1,B,0,8378.0,229194
790,300,-47.541,0,A,0,8388.2,229494
791,300,-27.688,0,B,0,8398.5,229794
792,300,-77.771,0,A,0,8408.7,230094
793,29,6.003,1,B,0,8409.7,230123
794,300,-46.559,0,A,0,8419.8,230423
795,85,0.981,1,B,0,8422.7,230508
796,300,-48.362,0,A,0,8433.2,230808
797,32,5.3,1,B,0,8434.4,230840
798,300,-58.958,0,A,0,8444.8,231140
799,202,-11.245,1,B,0,8451.7,231342
800,300,-110.073,0,A,0,8461.9,231642
801,259,-33.918,1,B,0,8470.7,231901
802,300,-112.547,0,A,0,8480.9,232201
803,96,-4.934,1,B,0,8484.3,232297
804,300,-109.307,0,A,0,8494.6,232597
805,300,-29.867,0,B,0,8504.9,232897
806,300,-112.003,0,A,0,8515.1,233197
807,134,-9.962,1,B,0,8519.8,233331
808,300,-101.638,0,A,0,8530.0,233631
809,300,-52.421,0,B,0,8540.3,233931
810,300,-95.397,0,A,0,8550.8,234231
811,300,-40.35,0,B,0,8561.2,234531
812,300,-114.624,0,A,0,8571.5,234831
813,59,4.278,1,B,0,8573.5,234890
814,300,-66.957,0,A,0,8584.0,235190
815,79,2.969,1,B,0,8586.9,235269
816,300,-77.023,0,A,0,8597.1,235569
817,79,-0.896,1,B,0,8599.9,235648
818,300,-78.828,0,A,0,8610.5,235948
819,300,-42.291,0,B,0,8620.7,236248
820,300,-91.327,0,A,0,8631.0,236548
821,300,-33.75,0,B,0,8641.3,236848
822,300,-82.419,0,A,0,8651.6,237148
823,105,-5.777,1,B,0,8655.2,237253
824,300,-61.34,0,A,0,8665.9,237553
825,300,-34.304,0,B,0,8676.3,237853
826,300,-46.535,0,A,0,8686.7,238153
827,40,3.261,1,B,0,8688.0,238193
828,300,-47.111,0,A,0,8698.2,238493
829,198,-9.15,1,B,0,8704.9,238691
830,300,-52.136,0,A,0,8715.2,238991
831,289,-36.538,1,B,0,8725.1,239280
832,300,-40.987,0,A,0,8736.0,239580
833,58,2.724,1,B,0,8738.4,239638
834,300,-52.669,0,A,0,8750.0,239938
835,300,-32.634,0,B,0,8760.3,240238
836,300,-56.556,0,A,0,8770.8,240538
837,141,-4.674,1,B,0,8775.7,240679
838,300,-51.843,0,A,0,8785.9,240979
839,300,-44.642,0,B,0,8796.5,241279
840,300,-53.325,0,A,0,8807.0,241579
841,199,-23.021,1,B,0,8813.8,241778
842,300,-53.237,0,A,0,8824.2,242078
843,242,-24.405,1,B,0,8832.4,242320
844,300,-53.138,0,A,0,8842.7,242620
845,300,-44.949,0,B,0,8853.1,242920
846,300,-64.061,0,A,0,8863.3,243220
847,108,-6.272,1,B,0,8867.0,243328
848,300,-47.865,0,A,0,8877.3,243628
849,34,5.535,1,B,0,8878.5,243662
850,300,-50.341,0,A,0,8888.8,243962
851,300,-32.671,0,B,0,8899.0,244262
852,300,-52.267,0,A,0,8909.3,244562
853,124,-9.882,1,B,0,8913.6,244686
854,300,-48.211,0,A,0,8923.8,244986
855,53,1.196,1,B,0,8925.7,245039
856,300,-48.943,0,A,0,8936.0,245339
857,203,-23.919,1,B,0,8942.9,245542
858,300,-53.743,0,A,0,8953.1,245842
859,115,-6.906,1,B,0,8957.1,245957
860,300,-47.288,0,A,0,8967.5,246257
861,31,5.565,1,B,0,8968.6,246288
862,300,-46.748,0,A,0,8978.9,246588
863,81,-1.905,1,B,0,8981.8,246669
864,300,-56.274,0,A,0,8992.4,246969
865,300,-27.147,0,B,0,9003.0,247269
866,300,-49.554,0,A,0,9013.2,247569
867,59,0.011,1,B,0,9015.3,247628
868,300,-45.162,0,A,0,9025.6,247928
869,124,-8.519,1,B,0,9029.9,248052
870,300,-54.837,0,A,0,9040.4,248352
871,34,5.832,1,B,0,9041.6,248386
872,300,-58.648,0,A,0,9052.1,248686
873,65,1.537,1,B,0,9054.3,248751
874,300,-55.564,0,A,0,9064.6,249051
875,158,-7.336,1,B,0,9069.9,249209
876,300,-54.948,0,A,0,9080.5,249509
877,52,1.719,1,B,0,9082.4,249561
878,300,-53.483,0,A,0,9092.8,249861
879,250,-22.288,1,B,0,9137.8,250111
880,300,-55.611,0,A,0,9148.1,250411
881,184,-12.519,1,B,0,9154.4,250595
882,300,-48.417,0,A,0,9164.7,250895
883,147,-4.524,1,B,0,9169.8,251042
884,300,-51.219,0,A,0,9180.1,251342
885,145,-8.945,1,B,0,9185.2,251487
886,300,-52.024,0,A,0,9195.3,251787
887,29,5.653,1,B,0,9196.3,251816
888,300,-53.778,0,A,0,9206.3,252116
889,300,-41.254,0,B,0,9216.4,252416
890,300,-48.644,0,A,0,9226.6,252716
891,88,0.725,1,B,0,9229.7,252804
892,300,-56.141,0,A,0,9240.1,253104
893,83,-0.83,1,B,0,9243.0,253187
894,300,-53.991,0,A,0,9253.3,253487
895,53,3.509,1,B,0,9255.1,253540
896,300,-51.47,0,A,0,9265.5,253840
897,177,-7.286,1,B,0,9271.7,254017
898,300,-55.232,0,A,0,9282.1,254317
899,30,5.989,1,B,0,9283.2,254347
900,300,-72.347,0,A,0,9293.5,254647
901,79,-2.518,1,B,0,9296.2,254726
902,300,-45.915,0,A,0,9306.6,255026
903,89,-1.071,1,B,0,9309.8,255115
904,300,-57.228,0,A,0,9320.2,255415
905,134,-6.605,1,B,0,9324.8,255549
906,300,-56.025,0,A,0,9335.3,255849
907,300,-25.937,0,B,0,9345.5,256149
908,300,-56.431,0,A,0,9356.0,256449
909,100,-2.838,1,B,0,9359.4,256549
910,300,-46.144,0,A,0,9369.7,256849
911,300,-29.207,0,B,0,9380.1,257149
912,300,-81.634,0,A,0,9390.8,257449
913,300,-22.417,0,B,0,9401.1,257749
914,300,-86.489,0,A,0,9411.4,258049
915,139,-10.908,1,B,0,9416.1,258188
916,300,-72.098,0,A,0,9426.4,258488
917,194,-16.709,1,B,0,9433.1,258682
918,300,-85.17,0,A,0,9443.4,258982
919,104,-4.935,1,B,0,9446.9,259086
920,300,-73.568,0,A,0,9457.3,259386
921,300,-30.836,0,B,0,9467.5,259686
922,300,-71.305,0,A,0,9477.8,259986
923,260,-28.713,1,B,0,9486.8,260246
924,300,-73.114,0,A,0,9503.5,260546
925,300,-37.078,0,B,0,9517.0,260846
926,300,-60.183,0,A,0,9528.9,261146
927,83,-2.864,1,B,0,9531.8,261229
928,300,-59.483,0,A,0,9542.1,261529
929,42,4.146,1,B,0,9543.5,261571
930,300,-46.334,0,A,0,9553.7,261871
931,52,2.184,1,B,0,9555.5,261923
932,300,-51.376,0,A,0,9565.9,262223
933,300,-25.294,0,B,0,9577.1,262523
934,300,-48.49,0,A,0,9587.3,262823
935,34,5.625,1,B,0,9588.4,262857
936,300,-48.26,0,A,0,9598.6,263157
937,53,2.407,1,B,0,9600.4,263210
938,300,-49.326,0,A,0,9610.6,263510
939,37,5.108,1,B,0,9611.8,263547
940,300,-49.948,0,A,0,9621.9,263847
941,180,-15.201,1,B,0,9628.2,264027
942,300,-55.823,0,A,0,9638.4,264327
943,34,5.521,1,B,0,9639.6,264361
944,300,-58.395,0,A,0,9649.8,264661
945,34,5.155,1,B,0,9651.0,264695
946,300,-50.95,0,A,0,9661.0,264995
947,300,-28.545,0,B,0,9671.2,265295
948,300,-44.78,0,A,0,9681.3,265595
949,300,-36.959,0,B,0,9691.5,265895
950,300,-50.99,0,A,0,9701.7,266195
951,115,-5.479,1,B,0,9705.7,266310
952,300,-61.657,0,A,0,9715.9,266610
953,40,4.773,1,B,0,9717.2,266650
954,300,-57.459,0,A,0,9727.3,266950
955,300,-47.823,0,B,0,9737.5,267250
956,300,-60.284,0,A,0,9747.6,267550
957,75,0.058,1,B,0,9750.1,267625
958,300,-52.754,0,A,0,9760.5,267925
959,100,-0.292,1,B,0,9763.8,268025
960,300,-56.122,0,A,0,9774.1,268325
961,33,5.537,1,B,0,9775.3,268358
962,300,-44.959,0,A,0,9785.4,268658
963,300,-51.01,0,B,0,9796.5,268958
964,300,-48.699,0,A,0,9807.5,269258
965,31,5.937,1,B,0,9808.9,269289
966,300,-44.923,0,A,0,9819.3,269589
967,110,-5.301,1,B,0,9823.2,269699
968,300,-52.869,0,A,0,9833.7,269999
969,300,-52.923,0,B,0,9844.2,270299
970,300,-49.702,0,A,0,9854.8,270599
971,300,-33.689,0,B,0,9865.4,270899
972,300,-60.146,0,A,0,9875.9,271199
973,147,-8.446,1,B,0,9881.0,271346
974,300,-41.959,0,A,0,9891.3,271646
975,28,6.206,1,B,0,9892.3,271674
976,300,-55.372,0,A,0,9902.6,271974
977,81,-1.292,1,B,0,9905.5,272055
978,300,-48.891,0,A,0,9915.7,272355
979,177,-14.83,1,B,0,9921.9,272532
980,300,-43.352,0,A,0,9932.2,272832
981,35,5.154,1,B,0,9933.5,272867
982,300,-47.858,0,A,0,9945.0,273167
983,28,5.596,1,B,0,9945.9,273195
984,300,-55.029,0,A,0,9956.4,273495
985,28,6.433,1,B,0,9957.4,273523
986,300,-43.556,0,A,0,9967.7,273823
987,31,5.755,1,B,0,9968.7,273854
988,300,-50.043,0,A,0,9979.2,274154
989,31,5.621,1,B,0,9980.2,274185
990,300,-49.094,0,A,0,9990.6,274485
991,300,-30.555,0,B,0,10000.9,274785
992,300,-40.651,0,A,0,10055.5,275085
993,61,0.012,1,B,0,10057.6,275146
994,300,-43.782,0,A,0,10067.8,275446
995,188,-10.976,1,B,0,10074.2,275634
996,300,-45.318,0,A,0,10084.6,275934
997,67,0.533,1,B,0,10086.9,276001
998,300,-42.608,0,A,0,10097.2,276301
999,92,-2.737,1,B,0,10100.4,276393
1000,300,-42.481,0,A,0,10110.7,276693
1001,300,-28.42,0,B,0,10120.8,276993
1002,300,-56.56,0,A,0,10130.8,277293
1003,56,2.584,1,B,0,10132.6,277349
1004,300,-50.132,0,A,0,10142.8,277649
1005,132,-8.475,1,B,0,10147.4,277781
1006,300,-43.868,0,A,0,10157.7,278081
1007,144,-6.935,1,B,0,10162.6,278225
1008,300,-48.567,0,A,0,10172.9,278525
1009,147,-3.02,1,B,0,10178.0,278672
1010,300,-60.048,0,A,0,10188.8,278972
1011,33,5.783,1,B,0,10190.1,279005
1012,300,-44.815,0,A,0,10200.7,279305
1013,125,-2.937,1,B,0,10205.1,279430
1014,300,-48.095,0,A,0,10215.3,279730
1015,84,-0.403,1,B,0,10218.3,279814
1016,300,-55.672,0,A,0,10228.6,280114
1017,103,-3.718,1,B,0,10232.1,280217
1018,300,-53.332,0,A,0,10242.3,280517
1019,198,-18.171,1,B,0,10249.1,280715
1020,300,-58.034,0,A,0,10259.4,281015
1021,207,-18.609,1,B,0,10266.6,281222
1022,300,-56.083,0,A,0,10276.9,281522
1023,100,-2.304,1,B,0,10280.3,281622
1024,300,-50.222,0,A,0,10290.8,281922
1025,87,-0.386,1,B,0,10293.8,282009
1026,300,-57.176,0,A,0,10304.4,282309
1027,261,-31.175,1,B,0,10313.4,282570
1028,300,-49.943,0,A,0,10323.7,282870
1029,28,6.176,1,B,0,10324.6,282898
1030,300,-59.166,0,A,0,10334.8,283198
1031,69,0.868,1,B,0,10337.2,283267
1032,300,-47.954,0,A,0,10347.7,283567
1033,28,6.353,1,B,0,10348.7,283595
1034,300,-62.048,0,A,0,10358.9,283895
1035,300,-57.451,0,B,0,10369.3,284195
1036,300,-50.482,0,A,0,10379.4,284495
1037,28,6.541,1,B,0,10380.4,284523
1038,300,-50.984,0,A,0,10390.7,284823
1039,73,1.952,1,B,0,10393.2,284896
1040,300,-51.094,0,A,0,10403.8,285196
1041,40,4.705,1,B,0,10405.3,285236
1042,300,-55.021,0,A,0,10415.6,285536
1043,29,5.808,1,B,0,10416.6,285565
1044,300,-53.556,0,A,0,10426.7,285865
1045,27,5.904,1,B,0,10427.6,285892
1046,300,-57.052,0,A,0,10437.9,286192
1047,136,-11.219,1,B,0,10442.8,286328
1048,300,-47.817,0,A,0,10453.0,286628
1049,27,6.479,1,B,0,10454.0,286655
1050,300,-51.645,0,A,0,10464.2,286955
1051,91,2.337,1,B,0,10467.3,287046
1052,300,-53.949,0,A,0,10477.6,287346
1053,30,5.349,1,B,0,10478.6,287376
1054,300,-53.637,0,A,0,10488.8,287676
1055,28,6.417,1,B,0,10489.7,287704
1056,300,-51.017,0,A,0,10500.0,288004
1057,34,5.813,1,B,0,10501.1,288038
1058,300,-59.509,0,A,0,10511.3,288338
1059,25,6.758,1,B,0,10512.2,288363
1060,300,-46.182,0,A,0,10522.4,288663
1061,76,-1.539,1,B,0,10525.1,288739
1062,300,-53.996,0,A,0,10535.2,289039
1063,227,-10.652,1,B,0,10543.2,289266
1064,300,-52.533,0,A,0,10553.5,289566
1065,35,5.56,1,B,0,10554.7,289601
1066,300,-53.672,0,A,0,10565.0,289901
1067,296,-9.342,1,B,0,10575.2,290197
1068,300,-53.042,0,A,0,10585.6,290497
1069,63,0.79,1,B,0,10587.8,290560
1070,300,-59.156,0,A,0,10598.3,290860
1071,33,5.82,1,B,0,10599.4,290893
1072,300,-50.236,0,A,0,10609.6,291193
1073,32,5.321,1,B,0,10610.8,291225
1074,300,-62.486,0,A,0,10620.9,291525
1075,31,5.684,1,B,0,10622.1,291556
1076,300,-60.686,0,A,0,10632.4,291856
1077,31,5.466,1,B,0,10633.6,291887
1078,300,-53.206,0,A,0,10643.7,292187
1079,119,-1.054,1,B,0,10647.8,292306
1080,300,-60.007,0,A,0,10657.9,292606
1081,35,4.905,1,B,0,10659.2,292641
1082,300,-47.003,0,A,0,10669.6,292941
1083,29,6.242,1,B,0,10670.6,292970
1084,300,-46.483,0,A,0,10681.0,293270
1085,69,-1.357,1,B,0,10683.4,293339
1086,300,-47.117,0,A,0,10693.6,293639
1087,32,5.566,1,B,0,10694.6,293671
1088,300,-59.136,0,A,0,10704.8,293971
1089,35,4.997,1,B,0,10706.1,294006
1090,300,-61.382,0,A,0,10716.4,294306
1091,33,5.563,1,B,0,10717.5,294339
1092,300,-55.242,0,A,0,10728.0,294639
1093,29,5.918,1,B,0,10729.0,294668
1094,300,-48.906,0,A,0,10739.3,294968
1095,79,-0.541,1,B,0,10742.0,295047
1096,300,-50.643,0,A,0,10752.4,295347
1097,141,-3.203,1,B,0,10757.4,295488
1098,300,-56.258,0,A,0,10767.9,295788
1099,72,1.571,1,B,0,10770.4,295860
1100,300,-51.816,0,A,0,10781.0,296160
1101,300,-46.346,0,B,0,10791.4,296460
1102,300,-49.939,0,A,0,10801.7,296760
1103,62,1.547,1,B,0,10803.9,296822
1104,300,-41.653,0,A,0,10813.9,297122
1105,101,0.417,1,B,0,10817.0,297223
1106,300,-43.726,0,A,0,10826.2,297523
1107,85,-1.093,1,B,0,10828.8,297608
1108,300,-42.852,0,A,0,10837.7,297908
1109,57,2.778,1,B,0,10839.4,297965
1110,300,-50.398,0,A,0,10848.5,298265
1111,300,-24.838,0,B,0,10857.7,298565
1112,300,-42.145,0,A,0,10866.7,298865
1113,213,-14.47,1,B,0,10873.1,299078
1114,300,-49.102,0,A,0,10882.2,299378
1115,91,-0.351,1,B,0,10885.0,299469
1116,300,-53.391,0,A,0,10894.1,299769
1117,32,6.081,1,B,0,10895.0,299801
