episode,steps,return,success,target,start_bin,delivered_bin,designer_bonus,intervention_kind,interventions_total,wallclock_s,global_step
1097,300,-35.523,0,A,,4,0.0,,93,16134.5,275592
1098,300,-36.478,0,A,,4,0.0,,93,16145.5,275892
1099,300,-22.444,0,A,,19,0.0,,93,16156.5,276192
1100,300,-31.22,0,A,,4,0.0,,93,16167.7,276492
1101,300,-32.774,0,A,,4,0.0,,93,16178.7,276792
1102,300,-31.453,0,A,,4,0.0,,93,16189.8,277092
1103,300,-32.82,0,A,,4,0.0,,93,16200.8,277392
1104,300,-72.596,0,A,,7,0.0,,93,16211.8,277692
1105,300,-35.246,0,A,,4,0.0,,93,16223.1,277992
1106,300,-37.304,0,A,,4,0.0,,93,16234.2,278292
1107,300,-32.711,0,A,,4,0.0,,93,16245.2,278592
1108,300,-30.323,0,A,,4,0.0,,93,16255.9,278892
1109,1,9.934,1,B,,25,0.0,,93,16256.2,278893
1110,300,-43.489,0,B,,19,0.0,,93,16267.4,279193
1111,300,-30.94,0,B,,19,0.0,,93,16278.5,279493
1112,300,-40.409,0,B,,18,0.0,,93,16289.6,279793
1113,300,-32.529,0,B,,19,0.0,,93,16300.7,280093
1114,300,-30.185,0,B,,19,0.0,,93,16311.8,280393
1115,300,-30.313,0,B,,11,0.0,,93,16322.8,280693
1116,62,-6.18,0,B,,8,0.0,escape,94,16325.3,280755
1117,300,-29.623,0,B,,19,0.0,,94,16336.3,281055
1118,171,-17.685,0,B,,8,0.0,escape,95,16342.6,281226
1119,245,-23.475,0,B,,17,0.0,escape,96,16351.5,281471
1120,300,-41.673,0,B,,2,0.0,,96,16362.6,281771
1121,300,-28.753,0,B,,11,0.0,,96,16373.6,282071
1122,300,-28.014,0,B,,19,0.0,,96,16384.6,282371
1123,300,-28.248,0,B,,19,0.0,,96,16395.5,282671
1124,300,-29.609,0,B,,19,0.0,,96,16406.5,282971
1125,300,-29.464,0,B,,11,0.0,,96,16417.3,283271
1126,300,-61.553,0,B,,8,0.0,,96,16428.1,283571
1127,300,-69.683,0,B,,8,0.0,,96,16439.2,283871
1128,300,-36.601,0,B,,19,0.0,,96,16450.3,284171
1129,300,-30.887,0,B,,19,0.0,,96,16461.4,284471
1130,300,-33.948,0,B,,19,0.0,,96,16472.3,284771
1131,300,-41.352,0,B,,26,0.0,,96,16483.5,285071
1132,300,-29.134,0,B,,19,0.0,,96,16494.5,285371
1133,300,-30.426,0,B,,19,0.0,,96,16505.4,285671
1134,300,-28.162,0,B,,5,0.0,,96,16516.2,285971
1135,1,9.913,1,A,,31,0.0,,96,16516.2,285972
1136,1,9.944,1,B,,18,0.0,,96,16516.2,285973
1137,1,9.934,1,A,,6,0.0,,96,16516.5,285974
1138,300,-35.365,0,A,,4,0.0,,96,16527.4,286274
1139,300,-46.663,0,A,,29,0.0,,96,16538.2,286574
1140,1,9.944,1,B,,10,0.0,,96,16538.4,286575
1141,71,-9.894,0,B,,8,0.0,escape,97,16541.0,286646
1142,50,-5.606,0,B,,9,0.0,escape,98,16543.0,286696
1143,202,-19.893,0,B,,8,0.0,escape,99,16550.3,286898
1144,300,-36.782,0,B,,27,0.0,,99,16561.2,287198
1145,300,-38.685,0,B,,27,0.0,,99,16572.0,287498
1146,300,-33.9,0,B,,27,0.0,,99,16582.8,287798
1147,300,-34.987,0,B,,27,0.0,,99,16593.8,288098
1148,300,-33.79,0,B,,26,0.0,,99,16604.8,288398
1149,300,-32.78,0,B,,27,0.0,,99,16615.7,288698
1150,300,-35.875,0,B,,27,0.0,,99,16626.9,288998
1151,300,-33.442,0,B,,27,0.0,,99,16637.9,289298
1152,300,-35.766,0,B,,27,0.0,,99,16649.0,289598
1153,300,-29.448,0,B,,19,0.0,,99,16659.9,289898
1154,1,9.934,1,A,,30,0.0,,99,16659.9,289899
1155,300,-49.618,0,A,,22,0.0,,99,16671.0,290199
1156,300,-34.272,0,A,,4,0.0,,99,16681.8,290499
1157,1,9.926,1,B,,8,0.0,,99,16682.0,290500
1158,116,-11.899,0,B,,17,0.0,escape,100,16686.2,290616
1159,191,-15.56,1,A,,29,0.0,,100,16693.5,290807
1160,300,-35.487,0,A,,4,0.0,,100,16704.6,291107
1161,300,-35.304,0,A,,4,0.0,,100,16715.6,291407
1162,300,-34.769,0,A,,4,0.0,,100,16726.6,291707
1163,300,-34.559,0,A,,4,0.0,,100,16737.7,292007
1164,300,-34.263,0,A,,4,0.0,,100,16748.7,292307
1165,300,-35.905,0,A,,4,0.0,,100,16759.6,292607
1166,300,-36.75,0,A,,4,0.0,,100,16770.5,292907
1167,300,-36.276,0,A,,4,0.0,,100,16781.5,293207
1168,300,-34.636,0,A,,4,0.0,,100,16792.2,293507
1169,1,9.913,1,B,,24,0.0,,100,16792.4,293508
1170,300,-47.279,0,B,,28,0.0,,100,16803.5,293808
1171,300,-41.621,0,B,,27,0.0,,100,16814.4,294108
1172,300,-40.626,0,B,,27,0.0,,100,16825.3,294408
1173,1,9.913,1,A,,31,0.0,,100,16825.5,294409
1174,300,-35.534,0,A,,4,0.0,,100,16836.5,294709
1175,300,-34.337,0,A,,4,0.0,,100,16847.4,295009
1176,300,-67.163,0,A,,31,0.0,,100,16858.4,295309
1177,300,-34.492,0,A,,4,0.0,,100,16868.9,295609
1178,300,-31.502,0,A,,4,0.0,,100,16879.4,295909
1179,300,-34.023,0,A,,4,0.0,,100,16889.8,296209
1180,300,-33.157,0,A,,4,0.0,,100,16900.4,296509
1181,300,-33.757,0,A,,4,0.0,,100,16910.8,296809
1182,300,-33.262,0,A,,4,0.0,,100,16921.6,297109
1183,300,-35.393,0,A,,4,0.0,,100,16932.5,297409
1184,300,-33.39,0,A,,4,0.0,,100,16943.3,297709
1185,300,-32.389,0,A,,4,0.0,,100,16954.3,298009
1186,1,9.944,1,B,,18,0.0,,100,16954.5,298010
1187,300,-34.692,0,B,,27,0.0,,100,16965.6,298310
1188,1,9.955,1,A,,14,0.0,,100,16965.8,298311
1189,300,-34.406,0,A,,4,0.0,,100,16976.8,298611
1190,300,-36.183,0,A,,4,0.0,,100,16987.8,298911
1191,300,-32.185,0,A,,4,0.0,,100,16998.8,299211
1192,300,-36.88,0,A,,5,0.0,,100,17009.9,299511
1193,300,-36.575,0,A,,5,0.0,,100,17020.8,299811
1194,300,-35.481,0,A,,4,0.0,,100,17087.9,300111
1195,300,-36.955,0,A,,4,0.0,,100,17099.0,300411
1196,300,-32.468,0,A,,4,0.0,,100,17110.0,300711
1197,300,-30.686,0,A,,4,0.0,,100,17120.9,301011
1198,300,-34.469,0,A,,5,0.0,,100,17131.9,301311
1199,1,9.934,1,B,,25,0.0,,100,17132.1,301312
1200,300,-39.4,0,B,,27,0.0,,100,17143.0,301612
1201,300,-60.843,0,B,,1,0.0,,100,17153.9,301912
1202,300,-56.845,0,B,,25,0.0,,100,17165.0,302212
1203,300,-37.497,0,B,,27,0.0,,100,17176.1,302512
1204,300,-36.998,0,B,,27,0.0,,100,17186.9,302812
1205,300,-33.737,0,B,,3,0.0,,100,17197.7,303112
1206,1,9.913,1,A,,7,0.0,,100,17197.9,303113
1207,300,-31.635,0,A,,4,0.0,,100,17208.9,303413
1208,300,-63.2,0,A,,31,0.0,,100,17220.1,303713
1209,300,-32.378,0,A,,4,0.0,,100,17231.2,304013
1210,300,-33.706,0,A,,4,0.0,,100,17242.2,304313
1211,300,-32.282,0,A,,4,0.0,,100,17253.3,304613
1212,300,-31.883,0,A,,4,0.0,,100,17264.4,304913
1213,300,-31.809,0,A,,4,0.0,,100,17275.5,305213
1214,300,-33.027,0,A,,4,0.0,,100,17286.7,305513
1215,300,-31.876,0,A,,4,0.0,,100,17297.8,305813
1216,300,-32.271,0,A,,4,0.0,,100,17308.9,306113
1217,300,-32.818,0,A,,4,0.0,,100,17319.8,306413
1218,1,9.934,1,B,,25,0.0,,100,17320.0,306414
1219,300,-32.27,0,B,,11,0.0,,100,17330.8,306714
1220,300,-23.73,0,B,,12,0.0,,100,17341.8,307014
1221,300,-21.243,0,B,,29,0.0,,100,17352.8,307314
1222,300,-44.988,0,B,,19,0.0,,100,17363.7,307614
1223,100,-10.132,0,B,,17,0.0,escape,101,17367.4,307714
1224,300,-60.719,0,B,,25,0.0,,101,17378.4,308014
1225,300,-36.214,0,B,,3,0.0,,101,17389.4,308314
1226,300,-37.881,0,B,,11,0.0,,101,17400.5,308614
1227,300,-39.805,0,B,,3,0.0,,101,17411.6,308914
1228,300,-37.456,0,B,,3,0.0,,101,17422.4,309214
1229,1,9.934,1,A,,6,0.0,,101,17422.6,309215
1230,300,-31.769,0,A,,4,0.0,,101,17434.0,309515
1231,300,-30.805,0,A,,4,0.0,,101,17445.1,309815
1232,300,-30.52,0,A,,4,0.0,,101,17456.0,310115
1233,300,-31.083,0,A,,4,0.0,,101,17466.8,310415
1234,300,-37.567,0,A,,4,0.0,,101,17477.7,310715
1235,300,-32.504,0,A,,4,0.0,,101,17488.6,311015
1236,300,-36.488,0,A,,4,0.0,,101,17499.4,311315
1237,1,9.944,1,B,,18,0.0,,101,17499.6,311316
1238,300,-30.946,0,B,,11,0.0,,101,17510.4,311616
1239,300,-33.688,0,B,,11,0.0,,101,17521.6,311916
1240,300,-31.217,0,B,,11,0.0,,101,17532.5,312216
1241,1,9.913,1,A,,31,0.0,,101,17532.7,312217
1242,300,-38.931,0,A,,4,0.0,,101,17543.7,312517
1243,300,-35.378,0,A,,4,0.0,,101,17554.8,312817
1244,300,-31.195,0,A,,4,0.0,,101,17565.8,313117
1245,300,-58.065,0,A,,6,0.0,,101,17576.9,313417
1246,300,-32.597,0,A,,4,0.0,,101,17588.0,313717
1247,300,-37.41,0,A,,4,0.0,,101,17599.0,314017
1248,300,-32.221,0,A,,4,0.0,,101,17610.2,314317
1249,300,-31.967,0,A,,4,0.0,,101,17621.3,314617
1250,300,-31.011,0,A,,4,0.0,,101,17632.3,314917
1251,300,-20.68,0,A,,26,0.0,,101,17643.2,315217
1252,1,9.912,1,B,,0,0.0,,101,17643.4,315218
1253,1,9.926,1,A,,15,0.0,,101,17643.6,315219
1254,300,-30.655,0,A,,4,0.0,,101,17654.8,315519
1255,300,-32.692,0,A,,4,0.0,,101,17666.0,315819
1256,204,-22.21,0,A,,14,0.0,escape,102,17673.6,316023
1257,300,-28.708,0,A,,12,0.0,,102,17684.7,316323
1258,300,-32.399,0,A,,4,0.0,,102,17695.7,316623
1259,300,-30.426,0,A,,4,0.0,,102,17706.7,316923
1260,300,-29.532,0,A,,4,0.0,,102,17717.8,317223
1261,300,-34.211,0,A,,4,0.0,,102,17728.8,317523
1262,300,-30.841,0,A,,4,0.0,,102,17739.8,317823
1263,300,-33.648,0,A,,4,0.0,,102,17750.9,318123
1264,300,-34.079,0,A,,4,0.0,,102,17762.0,318423
1265,300,-31.245,0,A,,4,0.0,,102,17773.2,318723
1266,300,-42.344,0,A,,4,0.0,,102,17784.1,319023
1267,300,-67.061,0,A,,23,0.0,,102,17795.2,319323
1268,300,-31.853,0,A,,4,0.0,,102,17806.3,319623
1269,300,-31.569,0,A,,4,0.0,,102,17817.3,319923
1270,300,-29.792,0,A,,4,0.0,,102,17828.2,320223
1271,33,-4.074,0,A,,23,0.0,escape,103,17829.5,320256
1272,300,-30.31,0,A,,4,0.0,,103,17840.0,320556
1273,300,-29.614,0,A,,4,0.0,,103,17850.5,320856
1274,27,-3.307,0,A,,14,0.0,escape,104,17851.6,320883
1275,29,-3.403,0,A,,22,0.0,escape,105,17852.8,320912
1276,300,-30.317,0,A,,4,0.0,,105,17863.3,321212
1277,300,-30.45,0,A,,4,0.0,,105,17874.0,321512
1278,300,-37.149,0,A,,4,0.0,,105,17884.8,321812
1279,1,9.944,1,B,,10,0.0,,105,17885.0,321813
1280,300,-28.872,0,B,,11,0.0,,105,17896.3,322113
1281,300,-28.146,0,B,,11,0.0,,105,17907.4,322413
1282,300,-32.123,0,B,,3,0.0,,105,17918.4,322713
1283,300,-31.68,0,B,,3,0.0,,105,17929.3,323013
1284,300,-32.591,0,B,,27,0.0,,105,17940.4,323313
1285,300,-27.634,0,B,,11,0.0,,105,17951.4,323613
1286,300,-28.203,0,B,,11,0.0,,105,17962.4,323913
1287,300,-28.247,0,B,,11,0.0,,105,17973.4,324213
1288,300,-28.218,0,B,,11,0.0,,105,17984.4,324513
1289,300,-31.19,0,B,,3,0.0,,105,17995.5,324813
1290,300,-28.258,0,B,,11,0.0,,105,18064.4,325113
1291,300,-42.655,0,B,,26,0.0,,105,18075.5,325413
1292,300,-28.089,0,B,,11,0.0,,105,18086.5,325713
1293,300,-28.029,0,B,,11,0.0,,105,18097.6,326013
1294,300,-27.387,0,B,,11,0.0,,105,18108.6,326313
1295,300,-31.357,0,B,,3,0.0,,105,18119.6,326613
1296,300,-27.913,0,B,,11,0.0,,105,18130.7,326913
1297,300,-30.765,0,B,,11,0.0,,105,18141.8,327213
1298,300,-29.591,0,B,,11,0.0,,105,18152.8,327513
1299,139,-14.665,0,B,,9,0.0,escape,106,18157.9,327652
1300,1,9.913,1,A,,31,0.0,,106,18158.1,327653
1301,300,-36.342,0,A,,4,0.0,,106,18169.1,327953
1302,1,9.954,1,B,,17,0.0,,106,18169.3,327954
1303,300,-30.072,0,B,,3,0.0,,106,18180.4,328254
1304,300,-30.594,0,B,,3,0.0,,106,18191.4,328554
1305,52,-9.402,0,B,,17,0.0,escape,107,18193.5,328606
1306,300,-32.683,0,B,,3,0.0,,107,18204.9,328906
1307,300,-30.76,0,B,,3,0.0,,107,18216.4,329206
1308,300,-30.341,0,B,,3,0.0,,107,18227.8,329506
1309,300,-63.316,0,B,,0,0.0,,107,18239.6,329806
1310,300,-31.709,0,B,,3,0.0,,107,18251.5,330106
1311,300,-32.578,0,B,,3,0.0,,107,18263.3,330406
1312,1,9.934,1,A,,6,0.0,,107,18263.3,330407
1313,300,-53.611,0,A,,30,0.0,,107,18275.4,330707
1314,300,-31.83,0,A,,4,0.0,,107,18287.4,331007
1315,300,-32.713,0,A,,4,0.0,,107,18299.5,331307
1316,300,-32.225,0,A,,4,0.0,,107,18311.5,331607
1317,300,-40.572,0,A,,13,0.0,,107,18323.8,331907
1318,300,-33.982,0,A,,4,0.0,,107,18335.9,332207
1319,300,-24.185,0,A,,11,0.0,,107,18348.0,332507
1320,300,-31.776,0,A,,4,0.0,,107,18360.1,332807
1321,300,-32.067,0,A,,4,0.0,,107,18372.3,333107
1322,300,-33.219,0,A,,4,0.0,,107,18384.2,333407
1323,300,-60.663,0,A,,31,0.0,,107,18396.0,333707
1324,300,-32.903,0,A,,4,0.0,,107,18408.4,334007
1325,300,-31.962,0,A,,4,0.0,,107,18420.4,334307
1326,300,-31.74,0,A,,4,0.0,,107,18432.3,334607
1327,1,9.912,1,B,,0,0.0,,107,18432.3,334608
1328,1,9.955,1,A,,14,0.0,,107,18432.5,334609
1329,300,-32.302,0,A,,4,0.0,,107,18444.5,334909
1330,300,-32.952,0,A,,4,0.0,,107,18456.8,335209
1331,300,-32.81,0,A,,4,0.0,,107,18469.1,335509
1332,300,-32.919,0,A,,4,0.0,,107,18481.2,335809
1333,300,-32.885,0,A,,4,0.0,,107,18493.6,336109
1334,300,-30.328,0,A,,12,0.0,,107,18505.7,336409
1335,1,9.933,1,B,,25,0.0,,107,18505.9,336410
1336,300,-31.779,0,B,,3,0.0,,107,18518.2,336710
1337,300,-31.683,0,B,,3,0.0,,107,18530.5,337010
1338,300,-32.191,0,B,,3,0.0,,107,18543.0,337310
1339,300,-33.638,0,B,,3,0.0,,107,18555.1,337610
1340,1,9.934,1,A,,30,0.0,,107,18555.3,337611
1341,300,-32.006,0,A,,4,0.0,,107,18567.8,337911
1342,300,-32.13,0,A,,20,0.0,,107,18580.0,338211
1343,300,-35.488,0,A,,11,0.0,,107,18592.5,338511
1344,300,-31.365,0,A,,20,0.0,,107,18604.7,338811
1345,300,-32.446,0,A,,27,0.0,,107,18617.0,339111
1346,300,-34.363,0,A,,11,0.0,,107,18629.5,339411
1347,300,-25.125,0,A,,3,0.0,,107,18641.9,339711
1348,300,-22.717,0,A,,3,0.0,,107,18654.0,340011
1349,300,-79.481,0,A,,31,0.0,,107,18666.6,340311
1350,300,-23.012,0,A,,3,0.0,,107,18678.9,340611
1351,300,-24.641,0,A,,3,0.0,,107,18691.4,340911
1352,300,-26.573,0,A,,3,0.0,,107,18703.7,341211
1353,300,-23.99,0,A,,3,0.0,,107,18716.0,341511
1354,300,-27.279,0,A,,3,0.0,,107,18728.4,341811
1355,300,-24.463,0,A,,3,0.0,,107,18740.9,342111
1356,300,-23.574,0,A,,3,0.0,,107,18753.3,342411
1357,300,-23.798,0,A,,3,0.0,,107,18765.7,342711
1358,300,-32.057,0,A,,4,0.0,,107,18778.3,343011
1359,300,-28.872,0,A,,12,0.0,,107,18790.9,343311
1360,300,-30.861,0,A,,4,0.0,,107,18803.1,343611
1361,1,9.954,1,B,,17,0.0,,107,18803.4,343612
1362,1,9.913,1,A,,7,0.0,,107,18803.4,343613
1363,1,9.954,1,B,,9,0.0,,107,18803.5,343614
1364,300,-54.273,0,B,,1,0.0,,107,18815.8,343914
1365,1,9.913,1,A,,7,0.0,,107,18816.0,343915
1366,300,-32.515,0,A,,4,0.0,,107,18828.2,344215
1367,300,-49.29,0,A,,22,0.0,,107,18840.6,344515
1368,300,-32.483,0,A,,4,0.0,,107,18853.1,344815
1369,300,-23.357,0,A,,3,0.0,,107,18865.0,345115
1370,300,-31.545,0,A,,4,0.0,,107,18876.9,345415
1371,300,-23.718,0,A,,3,0.0,,107,18888.5,345715
1372,300,-22.715,0,A,,3,0.0,,107,18900.3,346015
1373,300,-23.05,0,A,,3,0.0,,107,18912.0,346315
1374,300,-22.25,0,A,,3,0.0,,107,18924.1,346615
1375,300,-21.931,0,A,,3,0.0,,107,18936.4,346915
1376,300,-23.106,0,A,,3,0.0,,107,18949.0,347215
1377,300,-23.149,0,A,,3,0.0,,107,18961.4,347515
1378,300,-25.021,0,A,,3,0.0,,107,18973.9,347815
1379,300,-23.391,0,A,,3,0.0,,107,18986.4,348115
1380,300,-23.931,0,A,,3,0.0,,107,18998.6,348415
1381,1,9.944,1,B,,10,0.0,,107,18998.6,348416
1382,1,9.955,1,A,,14,0.0,,107,18998.9,348417
1383,300,-24.695,0,A,,3,0.0,,107,19011.2,348717
1384,300,-72.067,0,A,,31,0.0,,107,19023.5,349017
1385,300,-48.243,0,A,,5,0.0,,107,19036.3,349317
1386,300,-22.907,0,A,,3,0.0,,107,19048.8,349617
1387,300,-23.29,0,A,,3,0.0,,107,19061.3,349917
1388,300,-23.272,0,A,,3,0.0,,107,19147.9,350217
1389,300,-24.953,0,A,,3,0.0,,107,19160.6,350517
1390,300,-24.008,0,A,,3,0.0,,107,19173.1,350817
1391,300,-23.901,0,A,,3,0.0,,107,19185.8,351117
1392,300,-23.188,0,A,,3,0.0,,107,19198.3,351417
1393,300,-22.484,0,A,,3,0.0,,107,19210.9,351717
1394,300,-24.2,0,A,,3,0.0,,107,19223.2,352017
1395,300,-42.197,0,A,,21,0.0,,107,19235.8,352317
1396,300,-22.953,0,A,,3,0.0,,107,19248.3,352617
1397,300,-20.74,0,A,,2,0.0,,107,19261.0,352917
1398,300,-28.445,0,A,,3,0.0,,107,19273.3,353217
1399,1,9.954,1,B,,9,0.0,,107,19273.6,353218
1400,1,9.913,1,A,,7,0.0,,107,19273.6,353219
1401,35,-6.251,0,A,,21,0.0,escape,108,19275.2,353254
1402,300,-22.588,0,A,,3,0.0,,108,19287.5,353554
1403,1,9.926,1,B,,16,0.0,,108,19287.7,353555
1404,1,9.913,1,A,,7,0.0,,108,19288.0,353556
1405,300,-23.16,0,A,,3,0.0,,108,19300.5,353856
1406,300,-23.721,0,A,,3,0.0,,108,19313.1,354156
1407,232,-20.428,0,A,,6,0.0,escape,109,19322.9,354388
1408,300,-30.83,0,A,,3,0.0,,109,19335.7,354688
1409,300,-27.74,0,A,,3,0.0,,109,19348.1,354988
1410,1,9.912,1,B,,0,0.0,,109,19348.1,354989
1411,1,9.913,1,A,,31,0.0,,109,19348.3,354990
1412,300,-22.657,0,A,,3,0.0,,109,19360.9,355290
1413,300,-23.271,0,A,,3,0.0,,109,19373.4,355590
1414,300,-25.517,0,A,,3,0.0,,109,19385.9,355890
1415,300,-26.893,0,A,,3,0.0,,109,19398.2,356190
1416,300,-50.773,0,A,,30,0.0,,109,19410.8,356490
1417,300,-32.238,0,A,,4,0.0,,109,19423.0,356790
1418,300,-27.449,0,A,,3,0.0,,109,19435.7,357090
1419,300,-29.642,0,A,,12,0.0,,109,19447.8,357390
1420,300,-30.777,0,A,,12,0.0,,109,19460.0,357690
1421,300,-30.569,0,A,,12,0.0,,109,19472.3,357990
1422,300,-32.772,0,A,,4,0.0,,109,19485.0,358290
1423,300,-32.239,0,A,,20,0.0,,109,19497.5,358590
1424,300,-29.939,0,A,,12,0.0,,109,19510.3,358890
1425,300,-30.315,0,A,,12,0.0,,109,19522.9,359190
1426,300,-29.447,0,A,,12,0.0,,109,19535.4,359490
1427,300,-30.885,0,A,,4,0.0,,109,19548.0,359790
1428,300,-29.242,0,A,,12,0.0,,109,19560.7,360090
1429,300,-30.806,0,A,,4,0.0,,109,19573.3,360390
1430,300,-30.929,0,A,,4,0.0,,109,19585.9,360690
1431,300,-30.907,0,A,,4,0.0,,109,19598.4,360990
1432,300,-31.319,0,A,,4,0.0,,109,19610.6,361290
1433,300,-60.154,0,A,,7,0.0,,109,19623.2,361590
1434,300,-31.288,0,A,,4,0.0,,109,19635.7,361890
1435,300,-31.572,0,A,,4,0.0,,109,19648.2,362190
1436,300,-30.821,0,A,,4,0.0,,109,19660.8,362490
1437,300,-31.611,0,A,,4,0.0,,109,19673.3,362790
1438,300,-31.91,0,A,,4,0.0,,109,19686.2,363090
1439,300,-32.649,0,A,,4,0.0,,109,19698.5,363390
1440,300,-64.729,0,A,,31,0.0,,109,19711.0,363690
1441,300,-22.247,0,A,,3,0.0,,109,19723.6,363990
1442,300,-31.593,0,A,,4,0.0,,109,19736.1,364290
1443,300,-31.687,0,A,,4,0.0,,109,19748.7,364590
1444,300,-30.865,0,A,,4,0.0,,109,19761.2,364890
1445,300,-21.996,0,A,,3,0.0,,109,19773.8,365190
1446,300,-22.979,0,A,,3,0.0,,109,19786.3,365490
1447,300,-23.153,0,A,,3,0.0,,109,19798.8,365790
1448,300,-25.115,0,A,,3,0.0,,109,19811.5,366090
1449,300,-23.081,0,A,,3,0.0,,109,19824.0,366390
1450,300,-23.085,0,A,,3,0.0,,109,19836.4,366690
1451,300,-33.344,0,A,,4,0.0,,109,19848.8,366990
1452,300,-23.49,0,A,,3,0.0,,109,19861.4,367290
1453,300,-22.332,0,A,,3,0.0,,109,19873.9,367590
1454,300,-22.484,0,A,,3,0.0,,109,19886.4,367890
1455,300,-23.834,0,A,,3,0.0,,109,19898.9,368190
1456,300,-22.512,0,A,,3,0.0,,109,19911.3,368490
1457,300,-23.974,0,A,,3,0.0,,109,19923.9,368790
1458,300,-22.998,0,A,,3,0.0,,109,19936.2,369090
1459,300,-42.962,0,A,,20,0.0,,109,19948.8,369390
1460,300,-24.816,0,A,,3,0.0,,109,19961.1,369690
1461,300,-24.143,0,A,,3,0.0,,109,19972.9,369990
1462,300,-23.857,0,A,,3,0.0,,109,19984.7,370290
1463,300,-21.511,0,A,,3,0.0,,109,19996.5,370590
1464,300,-24.289,0,A,,3,0.0,,109,20008.2,370890
1465,300,-21.709,0,A,,3,0.0,,109,20019.9,371190
1466,1,9.912,1,B,,24,0.0,,109,20020.0,371191
1467,1,9.954,1,A,,14,0.0,,109,20020.2,371192
1468,300,-22.08,0,A,,3,0.0,,109,20032.6,371492
1469,300,-22.871,0,A,,3,0.0,,109,20045.0,371792
1470,300,-22.243,0,A,,11,0.0,,109,20057.4,372092
1471,1,9.912,1,B,,0,0.0,,109,20057.6,372093
1472,300,-46.578,0,B,,10,0.0,,109,20070.2,372393
1473,300,-45.33,0,B,,10,0.0,,109,20082.8,372693
1474,300,-42.617,0,B,,10,0.0,,109,20095.4,372993
1475,300,-45.488,0,B,,18,0.0,,109,20107.7,373293
1476,300,-65.823,0,B,,16,0.0,,109,20120.2,373593
1477,300,-42.538,0,B,,10,0.0,,109,20132.7,373893
1478,300,-40.602,0,B,,18,0.0,,109,20145.2,374193
1479,300,-39.743,0,B,,10,0.0,,109,20157.6,374493
1480,300,-39.548,0,B,,2,0.0,,109,20170.1,374793
1481,300,-36.573,0,B,,10,0.0,,109,20253.3,375093
1482,300,-33.854,0,B,,27,0.0,,109,20265.6,375393
1483,300,-22.993,0,B,,4,0.0,,109,20278.0,375693
1484,300,-40.13,0,B,,10,0.0,,109,20290.6,375993
1485,300,-39.604,0,B,,10,0.0,,109,20303.2,376293
1486,300,-39.677,0,B,,10,0.0,,109,20315.6,376593
1487,300,-30.314,0,B,,3,0.0,,109,20327.9,376893
1488,300,-20.581,0,B,,5,0.0,,109,20340.3,377193
1489,300,-40.206,0,B,,2,0.0,,109,20352.8,377493
1490,300,-30.542,0,B,,3,0.0,,109,20365.1,377793
1491,300,-63.865,0,B,,0,0.0,,109,20377.7,378093
1492,300,-38.224,0,B,,2,0.0,,109,20390.2,378393
1493,300,-29.115,0,B,,3,0.0,,109,20402.8,378693
1494,300,-29.927,0,B,,3,0.0,,109,20415.3,378993
1495,1,9.913,1,A,,7,0.0,,109,20415.6,378994
1496,204,-15.947,0,A,,23,0.0,escape,110,20424.2,379198
1497,300,-23.683,0,A,,3,0.0,,110,20437.0,379498
1498,300,-24.284,0,A,,3,0.0,,110,20449.4,379798
1499,300,-23.888,0,A,,3,0.0,,110,20461.6,380098
1500,300,-23.36,0,A,,3,0.0,,110,20473.9,380398
1501,300,-22.976,0,A,,3,0.0,,110,20485.9,380698
1502,300,-66.624,0,A,,7,0.0,,110,20498.8,380998
1503,300,-23.224,0,A,,3,0.0,,110,20511.2,381298
1504,300,-23.324,0,A,,3,0.0,,110,20523.6,381598
1505,300,-24.033,0,A,,3,0.0,,110,20536.1,381898
1506,124,-13.76,0,A,,22,0.0,escape,111,20541.4,382022
1507,300,-23.659,0,A,,3,0.0,,111,20553.8,382322
1508,1,9.925,1,B,,16,0.0,,111,20554.1,382323
1509,1,9.926,1,A,,15,0.0,,111,20554.1,382324
1510,300,-46.42,0,A,,29,0.0,,111,20566.5,382624
1511,300,-25.437,0,A,,3,0.0,,111,20579.2,382924
1512,300,-23.754,0,A,,3,0.0,,111,20591.8,383224
1513,300,-24.0,0,A,,3,0.0,,111,20604.3,383524
1514,300,-23.447,0,A,,3,0.0,,111,20617.0,383824
1515,300,-23.645,0,A,,3,0.0,,111,20629.5,384124
1516,300,-27.28,0,A,,3,0.0,,111,20642.0,384424
1517,300,-24.299,0,A,,3,0.0,,111,20654.5,384724
1518,300,-24.831,0,A,,3,0.0,,111,20667.2,385024
1519,300,-22.437,0,A,,3,0.0,,111,20679.8,385324
1520,300,-24.0,0,A,,3,0.0,,111,20692.1,385624
1521,300,-83.752,0,A,,7,0.0,,111,20704.3,385924
1522,300,-23.419,0,A,,11,0.0,,111,20716.9,386224
1523,300,-23.111,0,A,,3,0.0,,111,20729.7,386524
1524,300,-24.33,0,A,,3,0.0,,111,20742.2,386824
1525,300,-25.489,0,A,,3,0.0,,111,20754.8,387124
1526,300,-23.521,0,A,,3,0.0,,111,20767.1,387424
1527,300,-49.662,0,A,,22,0.0,,111,20779.7,387724
1528,300,-26.348,0,A,,3,0.0,,111,20792.1,388024
1529,300,-55.233,0,A,,30,0.0,,111,20804.7,388324
1530,300,-23.458,0,A,,3,0.0,,111,20817.2,388624
1531,300,-21.033,0,A,,3,0.0,,111,20830.0,388924
1532,300,-23.975,0,A,,3,0.0,,111,20842.5,389224
